https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume UNI,Volume USDT,tradecount
1641945600000,2022-01-12,UNIUSDT,15.97,16.61,15.95,16.28,1250210.31,20389911.7503,56915
1641859200000,2022-01-11,UNIUSDT,15.12,16.32,14.98,15.96,1710488.91,26810435.0305,71692
1641772800000,2022-01-10,UNIUSDT,15.8,16.46,14.64,15.11,2523686.14,39110002.3532,119334
1641686400000,2022-01-09,UNIUSDT,14.93,16.3,14.81,15.8,1329527.16,20816332.9222,69883
1641600000000,2022-01-08,UNIUSDT,15.77,16.2,14.53,14.92,1535850.86,23777976.5359,72935
1641513600000,2022-01-07,UNIUSDT,17.07,17.16,15.23,15.76,2769810.35,44066666.1819,123749
1641427200000,2022-01-06,UNIUSDT,17.12,17.26,16.08,17.06,2682869.44,44852431.3596,118991
1641340800000,2022-01-05,UNIUSDT,18.21,19.87,16.31,17.11,4464972.53,82911399.7074,229422
1641254400000,2022-01-04,UNIUSDT,18.47,19.15,17.68,18.21,2349174.13,43352647.4968,133968
1641168000000,2022-01-03,UNIUSDT,18.39,19.18,17.84,18.46,2377836.01,44064914.4538,127860
1641081600000,2022-01-02,UNIUSDT,17.48,18.5,17.04,18.4,1239824.76,21904556.026,75655
1640995200000,2022-01-01,UNIUSDT,17.01,17.57,16.79,17.48,1236062.74,21240028.5665,62820
1640908800000,2021-12-31,UNIUSDT,17.8,18.65,16.77,17.0,2203063.81,39591873.721,122756
1640822400000,2021-12-30,UNIUSDT,17.12,17.91,16.71,17.8,1609634.43,27851540.6334,86583
1640736000000,2021-12-29,UNIUSDT,18.4,19.5,16.87,17.13,3638665.39,67282289.634,174632
1640649600000,2021-12-28,UNIUSDT,19.13,19.92,17.72,18.39,4013857.2,74420059.9643,211790
1640563200000,2021-12-27,UNIUSDT,18.65,20.07,18.53,19.12,2679326.94,51801075.554,172795
1640476800000,2021-12-26,UNIUSDT,17.47,18.79,16.71,18.66,1838091.86,32351244.1732,126436
1640390400000,2021-12-25,UNIUSDT,17.51,17.84,17.07,17.46,1217142.43,21264465.179,62952
1640304000000,2021-12-24,UNIUSDT,18.18,18.29,17.23,17.49,2296234.01,40939896.8448,128084
1640217600000,2021-12-23,UNIUSDT,16.22,18.26,15.92,18.17,4136178.14,70511842.5592,215392
1640131200000,2021-12-22,UNIUSDT,15.05,18.0,14.96,16.23,2472751.55,38622587.8692,132651
1640044800000,2021-12-21,UNIUSDT,14.51,15.1,14.31,15.05,1098347.03,16250791.2962,54243
1639958400000,2021-12-20,UNIUSDT,14.96,15.17,13.96,14.51,1821301.19,26319450.1363,81528
1639872000000,2021-12-19,UNIUSDT,15.57,15.97,14.83,14.97,1589950.01,24374674.0497,69181
1639785600000,2021-12-18,UNIUSDT,14.97,16.1,14.67,15.56,2701601.97,41690120.0717,117093
1639699200000,2021-12-17,UNIUSDT,14.41,15.1,13.67,14.97,1789860.25,25718173.7192,83730
1639612800000,2021-12-16,UNIUSDT,15.19,15.37,14.34,14.42,2163655.41,32383612.3345,79856
1639526400000,2021-12-15,UNIUSDT,14.98,15.52,14.15,15.19,2194474.09,32849047.0154,91824
1639440000000,2021-12-14,UNIUSDT,14.16,15.08,13.91,15.0,1352106.29,19550018.7233,65865
1639353600000,2021-12-13,UNIUSDT,16.0,16.09,13.76,14.16,1984501.11,29376105.485,86970
1639267200000,2021-12-12,UNIUSDT,15.9,16.19,15.27,16.0,991330.38,15667493.1451,45393
1639180800000,2021-12-11,UNIUSDT,15.14,16.74,14.94,15.9,1949767.09,31052432.8031,84684
1639094400000,2021-12-10,UNIUSDT,16.17,16.53,15.09,15.15,2357332.34,37374061.447,91483
1639008000000,2021-12-09,UNIUSDT,18.73,18.77,16.11,16.17,2103223.72,36150956.0699,97985
1638921600000,2021-12-08,UNIUSDT,17.15,18.75,16.96,18.73,2080951.57,37117659.9643,122521
1638835200000,2021-12-07,UNIUSDT,17.3,17.66,16.92,17.14,1715523.25,29585894.228,75640
1638748800000,2021-12-06,UNIUSDT,16.54,17.5,15.17,17.3,2275551.62,36815379.3563,115439
1638662400000,2021-12-05,UNIUSDT,17.18,17.48,15.88,16.53,2258446.65,37661371.253,97341
1638576000000,2021-12-04,UNIUSDT,19.95,20.03,13.18,17.19,7587852.105,124681083.421434,326772
1638489600000,2021-12-03,UNIUSDT,22.41,23.03,19.26,19.96,2887521.15,61797410.8206,195960
1638403200000,2021-12-02,UNIUSDT,20.95,23.05,20.51,22.44,4262256.77,94675961.7755,307183
1638316800000,2021-12-01,UNIUSDT,21.25,22.3,20.77,20.95,1865023.7,40565836.8622,160965
1638230400000,2021-11-30,UNIUSDT,20.26,21.48,19.55,21.25,1697883.41,35097353.4569,142548
1638144000000,2021-11-29,UNIUSDT,20.12,20.48,19.6,20.26,1139685.58,22871960.5774,69388
1638057600000,2021-11-28,UNIUSDT,19.49,20.26,18.47,20.12,1453479.11,27958906.047,89408
1637971200000,2021-11-27,UNIUSDT,19.25,20.16,19.22,19.49,837834.92,16534273.5129,63144
1637884800000,2021-11-26,UNIUSDT,21.4,21.45,18.71,19.27,1957267.01,38380095.389,133749
1637798400000,2021-11-25,UNIUSDT,20.8,21.65,20.57,21.39,1388461.25,29341703.8005,88210
1637712000000,2021-11-24,UNIUSDT,22.21,22.31,20.53,20.8,1368958.45,29208907.5092,100646
1637625600000,2021-11-23,UNIUSDT,20.96,22.34,20.76,22.2,1361092.98,29359585.5949,115039
1637539200000,2021-11-22,UNIUSDT,21.62,22.31,20.72,20.95,1865975.43,40036679.995,146707
1637452800000,2021-11-21,UNIUSDT,22.03,22.17,21.38,21.62,896799.46,19509170.8153,76086
1637366400000,2021-11-20,UNIUSDT,21.2,22.03,20.92,22.02,1230995.19,26336671.9874,99399
1637280000000,2021-11-19,UNIUSDT,20.09,21.31,19.77,21.2,1248029.43,25785521.3837,77075
1637193600000,2021-11-18,UNIUSDT,21.86,22.25,19.57,20.09,2178936.56,45478382.9519,134144
1637107200000,2021-11-17,UNIUSDT,21.69,21.95,21.04,21.88,1684296.15,36381208.7167,113369
1637020800000,2021-11-16,UNIUSDT,24.0,24.0,20.34,21.68,4692657.9,103447119.6946,289089
1636934400000,2021-11-15,UNIUSDT,24.57,25.9,23.73,24.0,1959952.97,48028356.9807,126015
1636848000000,2021-11-14,UNIUSDT,24.66,25.02,24.01,24.57,939318.21,23050331.3169,81814
1636761600000,2021-11-13,UNIUSDT,24.57,24.82,24.16,24.65,953384.07,23359783.0561,64254
1636675200000,2021-11-12,UNIUSDT,25.38,25.7,23.89,24.56,1826909.1,45070914.1845,149780
1636588800000,2021-11-11,UNIUSDT,25.26,26.12,24.9,25.38,1891206.97,48233400.4274,140665
1636502400000,2021-11-10,UNIUSDT,26.37,28.48,24.02,25.26,5766191.73,153207849.4349,510138
1636416000000,2021-11-09,UNIUSDT,26.25,27.8,25.82,26.36,3830667.58,102871430.7393,475812
1636329600000,2021-11-08,UNIUSDT,25.33,26.4,25.21,26.25,2478790.13,63908065.8252,204218
1636243200000,2021-11-07,UNIUSDT,25.16,25.5,24.96,25.33,1003251.62,25316623.1966,66487
1636156800000,2021-11-06,UNIUSDT,25.58,25.79,24.41,25.16,1363847.43,34231079.592,109842
1636070400000,2021-11-05,UNIUSDT,25.72,26.12,25.26,25.57,2024809.25,51862202.2858,149322
1635984000000,2021-11-04,UNIUSDT,26.89,27.46,25.24,25.73,2787074.81,73705671.3554,245346
1635897600000,2021-11-03,UNIUSDT,26.17,27.07,25.34,26.89,2814244.55,74260665.6707,304221
1635811200000,2021-11-02,UNIUSDT,25.61,26.31,25.14,26.18,1527314.85,39213794.4765,132600
1635724800000,2021-11-01,UNIUSDT,24.99,26.46,24.13,25.62,2194938.19,55895647.2659,220576
1635638400000,2021-10-31,UNIUSDT,24.91,25.28,23.99,24.98,1219438.8,30136370.5952,92536
1635552000000,2021-10-30,UNIUSDT,25.54,25.6,24.4,24.91,1127205.87,28100750.0265,73067
1635465600000,2021-10-29,UNIUSDT,24.9,25.81,24.66,25.53,1606744.24,40777371.7133,115358
1635379200000,2021-10-28,UNIUSDT,24.16,25.37,23.91,24.89,2600717.48,64409664.6844,133343
1635292800000,2021-10-27,UNIUSDT,26.57,28.31,23.5,24.17,4583819.91,117728414.4073,332670
1635206400000,2021-10-26,UNIUSDT,26.75,28.3,26.09,26.55,3639235.64,99661133.9349,331982
1635120000000,2021-10-25,UNIUSDT,25.78,26.76,25.69,26.75,1270995.28,33524811.6988,83593
1635033600000,2021-10-24,UNIUSDT,26.85,27.25,25.35,25.79,1501331.61,39509306.1353,125267
1634947200000,2021-10-23,UNIUSDT,25.63,26.89,25.26,26.84,1344506.76,35092673.7102,96247
1634860800000,2021-10-22,UNIUSDT,26.1,26.86,25.33,25.63,1449568.95,37939275.9408,92494
1634774400000,2021-10-21,UNIUSDT,27.12,27.76,25.72,26.11,2192307.21,58967662.7271,204120
1634688000000,2021-10-20,UNIUSDT,26.03,27.14,25.5,27.12,1831462.0,48282227.3369,124579
1634601600000,2021-10-19,UNIUSDT,25.64,26.31,25.23,26.02,1374496.5,35500644.7898,82235
1634515200000,2021-10-18,UNIUSDT,25.92,26.24,24.85,25.64,1466133.78,37548532.0321,89410
1634428800000,2021-10-17,UNIUSDT,27.06,27.14,25.0,25.91,2293362.81,60426337.0907,136962
1634342400000,2021-10-16,UNIUSDT,25.88,27.99,25.73,27.06,3331454.33,90113178.6669,268083
1634256000000,2021-10-15,UNIUSDT,26.44,26.86,25.34,25.9,3090078.11,80523847.3159,230787
1634169600000,2021-10-14,UNIUSDT,24.7,27.0,24.52,26.43,3397885.31,86591391.1937,263785
1634083200000,2021-10-13,UNIUSDT,23.47,25.8,23.13,24.68,5582615.3,136558699.6005,276145
1633996800000,2021-10-12,UNIUSDT,24.16,24.18,22.3,23.46,1765179.48,40777285.544,93576
1633910400000,2021-10-11,UNIUSDT,24.15,25.13,23.5,24.16,1704951.76,41640220.6267,88635
1633824000000,2021-10-10,UNIUSDT,25.15,26.0,24.08,24.17,2048362.62,51667894.7119,143263
1633737600000,2021-10-09,UNIUSDT,24.77,25.95,24.53,25.12,1342879.99,33908555.2806,81144
1633651200000,2021-10-08,UNIUSDT,25.53,26.1,24.62,24.76,1906592.17,48375358.9588,124216
1633564800000,2021-10-07,UNIUSDT,25.24,26.3,24.44,25.52,2190026.23,55745386.4052,150919
1633478400000,2021-10-06,UNIUSDT,25.64,26.04,23.79,25.25,2400309.01,60160381.8475,148646
1633392000000,2021-10-05,UNIUSDT,25.33,25.9,24.56,25.64,2093873.68,52864441.9662,107183
1633305600000,2021-10-04,UNIUSDT,26.01,26.02,24.22,25.34,2515850.29,63473285.2237,139225
1633219200000,2021-10-03,UNIUSDT,26.14,26.61,25.61,26.0,2177236.06,56913249.3723,117139
1633132800000,2021-10-02,UNIUSDT,25.63,27.23,25.35,26.15,3780085.0,99084206.2454,280822
1633046400000,2021-10-01,UNIUSDT,23.53,25.85,23.48,25.64,4261740.78,105948093.0914,242203
1632960000000,2021-09-30,UNIUSDT,23.01,23.96,22.62,23.53,3025569.37,70305210.3662,124055
1632873600000,2021-09-29,UNIUSDT,23.07,24.28,22.31,23.01,4862691.46,114319637.2511,185597
1632787200000,2021-09-28,UNIUSDT,22.39,25.0,22.15,23.07,8626875.1,204874575.5644,347176
1632700800000,2021-09-27,UNIUSDT,24.04,26.03,22.26,22.38,8594553.61,208907954.9502,357590
1632614400000,2021-09-26,UNIUSDT,19.47,24.76,17.73,24.04,12451857.696,275604916.064137,480417
1632528000000,2021-09-25,UNIUSDT,19.65,20.1,18.94,19.47,1934554.35,37700783.2558,80191
1632441600000,2021-09-24,UNIUSDT,21.5,21.63,18.17,19.65,3288006.949,64440120.909707,135188
1632355200000,2021-09-23,UNIUSDT,21.62,21.84,20.88,21.5,1648480.95,35228822.707,72976
1632268800000,2021-09-22,UNIUSDT,19.07,21.66,18.85,21.62,2854102.75,57981172.8087,113438
1632182400000,2021-09-21,UNIUSDT,20.89,21.64,18.33,19.06,3710637.736,75191179.340274,155234
1632096000000,2021-09-20,UNIUSDT,23.89,23.99,20.38,20.9,3352033.839,73465662.283238,164519
1632009600000,2021-09-19,UNIUSDT,24.53,24.65,23.5,23.87,1100345.52,26465579.5509,54574
1631923200000,2021-09-18,UNIUSDT,24.33,25.22,23.93,24.54,1340393.94,33006005.118,65627
1631836800000,2021-09-17,UNIUSDT,26.24,26.4,24.0,24.32,2953068.27,74209800.1632,138720
1631750400000,2021-09-16,UNIUSDT,27.48,27.62,25.22,26.23,3604414.07,96271425.9867,230433
1631664000000,2021-09-15,UNIUSDT,25.67,27.47,24.69,27.47,3780994.68,97542653.75267,235765
1631577600000,2021-09-14,UNIUSDT,22.66,25.93,22.47,25.68,3503337.11,85060228.9403,197225
1631491200000,2021-09-13,UNIUSDT,23.74,24.05,21.37,22.66,2501947.16,56182689.5139,128878
1631404800000,2021-09-12,UNIUSDT,22.73,24.28,22.16,23.74,2233078.66,52339672.0031,117408
1631318400000,2021-09-11,UNIUSDT,22.3,23.91,22.23,22.73,1530804.49,35310652.5047,85669
1631232000000,2021-09-10,UNIUSDT,23.31,24.26,21.4,22.31,2591885.65,58877858.8116,132028
1631145600000,2021-09-09,UNIUSDT,23.15,24.73,22.71,23.32,3345222.86,79503441.376,166431
1631059200000,2021-09-08,UNIUSDT,24.34,24.98,21.35,23.15,4662434.29,108625850.6619,185444
1630972800000,2021-09-07,UNIUSDT,28.84,29.33,21.0,24.32,8621704.918,219052741.420121,431572
1630886400000,2021-09-06,UNIUSDT,29.35,30.3,28.11,28.84,3797456.43,112316486.243,224853
1630800000000,2021-09-05,UNIUSDT,28.57,29.5,28.25,29.37,1844290.25,53567072.4952,104364
1630713600000,2021-09-04,UNIUSDT,28.66,29.48,28.2,28.56,2175242.4,62767214.6197,124591
1630627200000,2021-09-03,UNIUSDT,29.93,31.21,28.31,28.65,6213970.64,183030277.9994,326292
1630540800000,2021-09-02,UNIUSDT,31.33,31.41,29.48,29.93,2046183.925,62079687.447947,121880
1630454400000,2021-09-01,UNIUSDT,29.37,31.385,28.69,31.35,4806428.845,144582720.707068,291447
1630368000000,2021-08-31,UNIUSDT,26.84,29.79,26.15,29.38,4325565.565,122829844.300919,341819
1630281600000,2021-08-30,UNIUSDT,26.8,28.22,25.55,26.84,2436669.417,65633741.087547,198822
1630195200000,2021-08-29,UNIUSDT,26.84,27.67,26.15,26.78,1549825.926,41515733.310369,108468
1630108800000,2021-08-28,UNIUSDT,27.43,27.6,26.62,26.81,1118897.776,30279896.748827,65378
1630022400000,2021-08-27,UNIUSDT,25.52,27.478,25.02,27.41,1901520.921,50050723.91551,121785
1629936000000,2021-08-26,UNIUSDT,27.052,27.669,25.02,25.51,1862336.279,48568087.129758,127968
1629849600000,2021-08-25,UNIUSDT,26.614,27.455,25.68,27.064,1871023.847,49875233.604002,146526
1629763200000,2021-08-24,UNIUSDT,28.79,29.236,26.5,26.609,2151595.884,60211179.352032,163247
1629676800000,2021-08-23,UNIUSDT,28.4,29.627,28.363,28.8,2289290.628,66535736.546568,176059
1629590400000,2021-08-22,UNIUSDT,28.229,29.2,27.113,28.4,1948915.56,55070419.943586,152263
1629504000000,2021-08-21,UNIUSDT,28.887,29.724,28.175,28.237,2358606.712,68424030.596922,190399
1629417600000,2021-08-20,UNIUSDT,27.959,29.233,27.514,28.886,2616101.383,74049778.584802,207138
1629331200000,2021-08-19,UNIUSDT,26.319,27.99,25.306,27.962,2838095.207,74933808.454517,197740
1629244800000,2021-08-18,UNIUSDT,26.404,27.35,25.37,26.313,3781661.929,100016322.275695,232635
1629158400000,2021-08-17,UNIUSDT,29.072,30.809,25.882,26.416,3570773.107,102606260.238612,291840
1629072000000,2021-08-16,UNIUSDT,30.239,31.257,28.992,29.072,2815461.956,85366163.508923,265817
1628985600000,2021-08-15,UNIUSDT,30.113,30.456,28.28,30.239,2278033.949,66632437.930465,181762
1628899200000,2021-08-14,UNIUSDT,30.514,30.65,28.676,30.11,2362628.663,70218518.681693,186810
1628812800000,2021-08-13,UNIUSDT,28.092,30.617,27.845,30.507,2444678.043,72278636.498295,207984
1628726400000,2021-08-12,UNIUSDT,28.938,29.898,26.861,28.087,2795747.688,79133507.565277,193340
1628640000000,2021-08-11,UNIUSDT,28.756,30.426,28.725,28.95,2863582.29,85233683.425669,207648
1628553600000,2021-08-10,UNIUSDT,28.351,30.212,28.165,28.755,3851371.432,112221200.065745,278466
1628467200000,2021-08-09,UNIUSDT,26.697,28.78,25.378,28.352,2965035.961,81182554.774217,231833
1628380800000,2021-08-08,UNIUSDT,28.302,28.703,25.949,26.722,2475928.856,67936100.549386,190894
1628294400000,2021-08-07,UNIUSDT,26.178,29.0,25.8,28.3,4007794.406,110553962.057473,303993
1628208000000,2021-08-06,UNIUSDT,25.431,27.005,24.536,26.178,2830769.772,72247545.716911,232862
1628121600000,2021-08-05,UNIUSDT,23.53,25.579,22.057,25.44,3892635.146,93335710.341911,310596
1628035200000,2021-08-04,UNIUSDT,21.339,23.731,20.767,23.536,2980641.044,66038338.258534,215549
1627948800000,2021-08-03,UNIUSDT,22.382,22.74,20.624,21.326,3057063.711,65357381.540929,154511
1627862400000,2021-08-02,UNIUSDT,21.976,23.099,21.391,22.382,2704014.132,60322652.67766,180963
1627776000000,2021-08-01,UNIUSDT,21.764,23.22,21.546,21.979,3359665.109,75116096.355093,293472
1627689600000,2021-07-31,UNIUSDT,20.919,21.954,20.672,21.767,2671808.162,56751771.638973,166035
1627603200000,2021-07-30,UNIUSDT,19.576,21.064,19.34,20.917,3593897.692,72457272.202245,230676
1627516800000,2021-07-29,UNIUSDT,19.061,19.808,18.571,19.58,1868109.678,35852240.156139,109435
1627430400000,2021-07-28,UNIUSDT,18.89,19.467,18.52,19.065,2170430.677,41278307.964831,123199
1627344000000,2021-07-27,UNIUSDT,18.525,19.245,17.67,18.887,2480974.86,45699358.576088,123569
1627257600000,2021-07-26,UNIUSDT,18.273,20.319,18.174,18.527,4348247.683,84704968.385169,251027
1627171200000,2021-07-25,UNIUSDT,18.243,18.446,17.242,18.285,1820324.297,32564789.577385,86830
1627084800000,2021-07-24,UNIUSDT,18.6,18.941,18.031,18.239,2296503.764,42433285.778237,99328
1626998400000,2021-07-23,UNIUSDT,17.572,18.692,16.933,18.603,2570278.497,45426435.662346,127285
1626912000000,2021-07-22,UNIUSDT,16.727,17.617,16.066,17.579,2957017.843,49877976.973315,112762
1626825600000,2021-07-21,UNIUSDT,14.569,16.876,14.013,16.727,3689271.238,58039269.91119,148856
1626739200000,2021-07-20,UNIUSDT,15.735,15.97,14.394,14.554,3276914.078,48688307.349162,116587
1626652800000,2021-07-19,UNIUSDT,16.311,16.791,15.398,15.742,3004534.037,47904869.21268,101630
1626566400000,2021-07-18,UNIUSDT,16.112,17.168,16.024,16.305,2646507.712,43953573.618643,93847
1626480000000,2021-07-17,UNIUSDT,16.353,16.744,15.928,16.098,2244463.838,36533762.600965,93853
1626393600000,2021-07-16,UNIUSDT,17.07,17.6,15.918,16.337,2512504.072,41891962.529058,105994
1626307200000,2021-07-15,UNIUSDT,17.889,18.389,16.797,17.068,3278504.789,57226370.72846,129649
1626220800000,2021-07-14,UNIUSDT,18.461,18.542,16.721,17.885,4782786.984,83888631.653579,201236
1626134400000,2021-07-13,UNIUSDT,19.531,19.738,18.172,18.47,2357239.528,44763046.581099,114072
1626048000000,2021-07-12,UNIUSDT,20.7,21.45,19.205,19.528,1844838.187,37641736.681405,101780
1625961600000,2021-07-11,UNIUSDT,20.245,20.947,19.98,20.7,1315491.272,26892854.602607,61637
1625875200000,2021-07-10,UNIUSDT,20.978,21.515,19.95,20.244,1405443.519,28856929.425972,68578
1625788800000,2021-07-09,UNIUSDT,20.342,21.686,19.78,20.986,2534220.366,52670557.833144,110744
1625702400000,2021-07-08,UNIUSDT,22.254,22.311,19.908,20.353,3124268.554,64911017.127462,150944
1625616000000,2021-07-07,UNIUSDT,22.373,23.456,21.65,22.253,3088190.073,70041641.345923,173892
1625529600000,2021-07-06,UNIUSDT,20.062,23.235,20.03,22.376,5911864.441,129796129.793179,343795
1625443200000,2021-07-05,UNIUSDT,20.751,20.906,19.068,20.063,3729063.072,74644419.348214,156864
1625356800000,2021-07-04,UNIUSDT,19.474,21.498,18.931,20.757,3396421.138,69999278.668468,211568
1625270400000,2021-07-03,UNIUSDT,18.216,19.559,17.789,19.474,1969946.1,36990198.830449,103593
1625184000000,2021-07-02,UNIUSDT,17.781,18.262,16.939,18.213,1673825.913,29393373.089451,73046
1625097600000,2021-07-01,UNIUSDT,19.279,19.288,17.544,17.779,2155310.322,39293944.197401,106637
1625011200000,2021-06-30,UNIUSDT,18.64,19.299,17.149,19.278,2596846.284,47017864.149406,120296
1624924800000,2021-06-29,UNIUSDT,17.734,19.189,17.66,18.652,2732626.335,50930468.411377,144564
1624838400000,2021-06-28,UNIUSDT,17.082,18.148,16.87,17.727,2122095.862,37130527.093421,106645
1624752000000,2021-06-27,UNIUSDT,16.119,17.101,15.617,17.097,1849690.818,30150215.109948,76568
1624665600000,2021-06-26,UNIUSDT,15.821,16.472,15.104,16.122,2113043.446,33391458.999326,93646
1624579200000,2021-06-25,UNIUSDT,18.052,18.354,15.704,15.822,3191117.772,53153484.056903,127189
1624492800000,2021-06-24,UNIUSDT,17.804,18.601,16.611,18.051,2840757.25,50003619.833407,112509
1624406400000,2021-06-23,UNIUSDT,16.411,18.493,15.772,17.802,3802110.641,67015898.245647,148853
1624320000000,2021-06-22,UNIUSDT,15.787,17.2,13.93,16.421,6573754.006,102069637.203931,239241
1624233600000,2021-06-21,UNIUSDT,20.705,20.873,15.74,15.774,4733664.598,84159910.286638,203510
1624147200000,2021-06-20,UNIUSDT,19.763,21.025,18.622,20.704,2410717.378,47527431.201655,118436
1624060800000,2021-06-19,UNIUSDT,20.4,20.978,19.754,19.76,1744280.982,35573612.224561,75760
1623974400000,2021-06-18,UNIUSDT,22.182,22.269,19.55,20.388,2187107.789,45259937.530331,101916
1623888000000,2021-06-17,UNIUSDT,21.828,22.941,21.403,22.184,1443998.146,32139578.868352,87952
1623801600000,2021-06-16,UNIUSDT,23.416,23.55,21.642,21.828,1687477.964,37977312.177938,113553
1623715200000,2021-06-15,UNIUSDT,24.159,24.69,23.116,23.417,1506402.334,36051525.056836,101228
1623628800000,2021-06-14,UNIUSDT,23.255,24.207,22.494,24.16,2206791.975,51549958.676439,139485
1623542400000,2021-06-13,UNIUSDT,21.281,24.0,20.449,23.255,2282231.756,50102066.074561,150927
1623456000000,2021-06-12,UNIUSDT,21.848,22.063,20.239,21.296,2201492.912,46491943.823419,119400
1623369600000,2021-06-11,UNIUSDT,23.577,23.868,21.299,21.848,2595444.497,58296539.650458,149744
1623283200000,2021-06-10,UNIUSDT,25.094,25.26,23.085,23.582,2524473.954,60858760.132753,154211
1623196800000,2021-06-09,UNIUSDT,23.412,25.241,22.097,25.096,4569067.66,108935516.799218,259073
1623110400000,2021-06-08,UNIUSDT,24.263,24.644,20.465,23.424,4141801.396,94270305.831724,232840
1623024000000,2021-06-07,UNIUSDT,25.863,27.335,23.91,24.269,3839779.301,99886313.578706,239053
1622937600000,2021-06-06,UNIUSDT,25.628,26.45,25.303,25.861,1965325.548,50921415.240719,109047
1622851200000,2021-06-05,UNIUSDT,26.423,27.84,25.04,25.641,2675895.491,70245680.748712,177673
1622764800000,2021-06-04,UNIUSDT,28.68,28.696,25.005,26.422,4004398.55,106383962.928857,242338
1622678400000,2021-06-03,UNIUSDT,27.626,29.382,26.897,28.687,3675157.568,103811516.195441,200718
1622592000000,2021-06-02,UNIUSDT,27.413,28.803,26.335,27.626,3744189.318,103540520.385993,185928
1622505600000,2021-06-01,UNIUSDT,28.239,28.754,25.942,27.426,5252485.933,143067741.611456,240561
1622419200000,2021-05-31,UNIUSDT,25.7,28.4,23.433,28.239,7519968.022,194923101.767096,379695
1622332800000,2021-05-30,UNIUSDT,23.171,26.668,21.66,25.716,5654647.411,138780396.215771,295353
1622246400000,2021-05-29,UNIUSDT,25.886,27.531,21.809,23.169,5967352.893,145615592.30946,303206
1622160000000,2021-05-28,UNIUSDT,28.538,29.398,24.861,25.875,7728105.114,208448431.211717,376900
1622073600000,2021-05-27,UNIUSDT,29.382,30.0,26.106,28.549,6275644.883,177502065.477235,333979
1621987200000,2021-05-26,UNIUSDT,25.097,29.428,24.436,29.42,6640794.785,176879120.562862,368306
1621900800000,2021-05-25,UNIUSDT,24.68,26.7,21.505,25.106,10314512.406,248885567.091844,494244
1621814400000,2021-05-24,UNIUSDT,16.709,25.18,16.493,24.684,11137116.474,230105652.412374,514527
1621728000000,2021-05-23,UNIUSDT,20.371,21.308,13.0,16.709,11476301.552,186001367.812828,433326
1621641600000,2021-05-22,UNIUSDT,21.943,22.624,18.372,20.338,5227838.547,107138393.019672,255705
1621555200000,2021-05-21,UNIUSDT,26.347,27.951,18.819,21.945,7106530.233,165152398.583171,352935
1621468800000,2021-05-20,UNIUSDT,23.118,28.457,20.0,26.333,7410933.251,184475165.400743,419973
1621382400000,2021-05-19,UNIUSDT,35.009,35.5,16.0,23.169,13257004.569,345215296.60593593,771528
1621296000000,2021-05-18,UNIUSDT,33.251,36.63,32.974,35.028,3743345.478,131531186.154289,221630
1621209600000,2021-05-17,UNIUSDT,36.597,36.597,31.781,33.232,3934373.62,133777804.541174,273466
1621123200000,2021-05-16,UNIUSDT,36.593,39.418,34.5,36.598,2888647.371,107586984.664368,221698
1621036800000,2021-05-15,UNIUSDT,40.406,42.4,36.505,36.607,3451479.688,136554487.025629,276541
1620950400000,2021-05-14,UNIUSDT,37.341,40.888,37.112,40.4,2694092.994,105498180.849049,231133
1620864000000,2021-05-13,UNIUSDT,37.079,40.328,33.905,37.345,5519523.221,208250273.089319,401794
1620777600000,2021-05-12,UNIUSDT,38.519,44.044,35.714,36.87,8229661.455,341431092.817616,623164
1620691200000,2021-05-11,UNIUSDT,36.378,38.544,35.448,38.515,2721296.599,100341041.644418,194010
1620604800000,2021-05-10,UNIUSDT,39.422,41.168,33.46,36.372,4237689.414,162909244.17315,302064
1620518400000,2021-05-09,UNIUSDT,40.48,40.722,38.064,39.43,2582372.604,101594253.956184,166366
1620432000000,2021-05-08,UNIUSDT,39.733,41.26,38.55,40.498,2961391.166,119002057.692183,196627
1620345600000,2021-05-07,UNIUSDT,40.224,41.377,38.27,39.74,4057210.562,161982466.559294,279112
1620259200000,2021-05-06,UNIUSDT,42.409,42.537,39.732,40.222,4988381.417,207033175.981438,335005
1620172800000,2021-05-05,UNIUSDT,43.091,44.9,41.497,42.423,6727812.045,290765547.938249,481448
1620086400000,2021-05-04,UNIUSDT,42.282,44.631,39.52,43.108,7355023.795,310682076.264632,488215
1620000000000,2021-05-03,UNIUSDT,42.619,45.0,41.2,42.277,4837994.954,209891228.367532,321180
1619913600000,2021-05-02,UNIUSDT,40.346,43.303,39.2,42.62,4160783.065,172793978.324463,294858
1619827200000,2021-05-01,UNIUSDT,40.646,41.288,39.19,40.339,3165037.016,126973851.81229,200172
1619740800000,2021-04-30,UNIUSDT,41.028,41.416,39.0,40.624,4308530.483,173593250.822349,266032
1619654400000,2021-04-29,UNIUSDT,42.876,44.0,39.581,41.05,4430490.183,185829857.725329,288053
1619568000000,2021-04-28,UNIUSDT,39.63,42.949,37.624,42.901,7137060.834,292933980.995017,465669
1619481600000,2021-04-27,UNIUSDT,38.165,40.629,37.3,39.63,5387724.424,211833482.961407,355842
1619395200000,2021-04-26,UNIUSDT,34.358,38.5,34.044,38.165,5278261.404,190072951.6403858,341430
1619308800000,2021-04-25,UNIUSDT,30.168,34.8634,30.0,34.352,4673943.493,154014752.8448372,286684
